contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDateCalls
SPY260618C00290000,2024-07-11 19:45:51+00:00,290.0,288.26,256.63,261.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18
SPY260618C00300000,2024-12-05 21:04:12+00:00,300.0,322.0,317.0,321.5,0.0,0.0,1.0,8,0.5107470800781251,True,REGULAR,USD,2026-06-18
SPY260618C00305000,2024-11-15 20:21:11+00:00,305.0,301.43,312.1,317.0,0.0,0.0,,2,0.5054981091308592,True,REGULAR,USD,2026-06-18
SPY260618C00310000,2024-08-12 13:49:15+00:00,310.0,239.91,245.0,250.0,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18
SPY260618C00330000,2024-12-06 14:41:44+00:00,330.0,296.05,289.35,294.0,0.0,0.0,50.0,1,0.47495031890869144,True,REGULAR,USD,2026-06-18
SPY260618C00335000,2024-11-29 14:35:51+00:00,335.0,284.11,284.81,289.5,0.0,0.0,50.0,51,0.4697013479614258,True,REGULAR,USD,2026-06-18
SPY260618C00340000,2024-12-06 14:41:44+00:00,340.0,286.95,280.29,285.0,0.0,0.0,50.0,50,0.4644371183776856,True,REGULAR,USD,2026-06-18
SPY260618C00345000,2024-11-27 18:33:26+00:00,345.0,273.91,275.76,280.5,0.0,0.0,,50,0.45917288879394536,True,REGULAR,USD,2026-06-18
SPY260618C00350000,2024-10-10 16:05:19+00:00,350.0,248.7,267.0,271.98,0.0,0.0,2.0,57,0.4230099203491211,True,REGULAR,USD,2026-06-18
SPY260618C00355000,2024-11-27 18:33:26+00:00,355.0,264.93,266.74,271.5,0.0,0.0,50.0,6,0.4485833950805663,True,REGULAR,USD,2026-06-18
SPY260618C00360000,2024-12-06 16:36:20+00:00,360.0,268.62,262.24,267.0,0.0,0.0,3.0,2,0.44327338958740237,True,REGULAR,USD,2026-06-18
SPY260618C00370000,2024-12-05 15:49:02+00:00,370.0,259.0,253.26,258.0,0.0,0.0,2.0,2,0.4326381199645996,True,REGULAR,USD,2026-06-18
SPY260618C00375000,2024-11-11 16:43:09+00:00,375.0,248.05,250.5,254.29,0.0,0.0,9.0,9,0.43256182678222654,True,REGULAR,USD,2026-06-18
SPY260618C00380000,2024-11-27 18:50:03+00:00,380.0,242.67,244.32,249.0,0.0,0.0,125.0,15,0.421957074432373,True,REGULAR,USD,2026-06-18
SPY260618C00385000,2024-09-26 19:45:52+00:00,385.0,211.26,217.47,221.5,0.0,0.0,33.0,22,0.21396660064697265,True,REGULAR,USD,2026-06-18
SPY260618C00390000,2024-11-27 17:47:24+00:00,390.0,233.02,235.42,240.0,0.0,0.0,3.0,4,0.41125314094543464,True,REGULAR,USD,2026-06-18
SPY260618C00395000,2024-11-08 16:03:36+00:00,395.0,227.94,232.8,236.6,0.0,0.0,1.0,1,0.4126493061828613,True,REGULAR,USD,2026-06-18
SPY260618C00400000,2024-12-11 15:28:31+00:00,400.0,231.4,226.57,231.0,0.0,0.0,1.0,20,0.4005110608673096,True,REGULAR,USD,2026-06-18
SPY260618C00405000,2024-12-10 20:54:45+00:00,405.0,223.59,222.15,227.0,0.0,0.0,5.0,27,0.39810019630432136,True,REGULAR,USD,2026-06-18
SPY260618C00410000,2024-12-10 20:54:45+00:00,410.0,219.17,217.75,222.5,0.0,0.0,5.0,317,0.3926528630828857,True,REGULAR,USD,2026-06-18
SPY260618C00415000,2024-12-06 16:15:56+00:00,415.0,219.34,213.37,218.0,0.0,0.0,1.0,6,0.38719790054321285,True,REGULAR,USD,2026-06-18
SPY260618C00420000,2024-11-08 19:42:47+00:00,420.0,208.53,210.92,214.41,0.0,0.0,5.0,8,0.38683169326782224,True,REGULAR,USD,2026-06-18
SPY260618C00425000,2024-11-04 15:50:16+00:00,425.0,178.87,208.0,212.02,0.0,0.0,2.0,4,0.39275204421997073,True,REGULAR,USD,2026-06-18
SPY260618C00430000,2024-11-08 16:49:38+00:00,430.0,195.75,202.15,205.88,0.0,0.0,1.0,10,0.3782410809326171,True,REGULAR,USD,2026-06-18
SPY260618C00435000,2024-12-09 15:22:42+00:00,435.0,203.4,195.96,200.5,0.0,0.0,3.0,1,0.36795675994873045,True,REGULAR,USD,2026-06-18
SPY260618C00440000,2024-12-10 15:36:04+00:00,440.0,196.0,191.64,196.5,0.0,0.0,2.0,331,0.3650271017456055,True,REGULAR,USD,2026-06-18
SPY260618C00445000,2024-12-11 17:06:42+00:00,445.0,193.43,187.34,192.0,0.0,0.0,1.0,2,0.35942718215942376,True,REGULAR,USD,2026-06-18
SPY260618C00450000,2024-12-12 18:06:53+00:00,450.0,187.92,183.06,187.5,0.0,0.0,1.0,27,0.35382726257324215,True,REGULAR,USD,2026-06-18
SPY260618C00455000,2024-11-12 15:53:48+00:00,455.0,178.02,180.37,184.08,0.0,0.0,1.0,3,0.35353734848022456,True,REGULAR,USD,2026-06-18
SPY260618C00460000,2024-12-13 17:48:59+00:00,460.0,175.36,174.55,179.0,2.9799957,1.7287363,1.0,20,0.3450077706909179,True,REGULAR,USD,2026-06-18
SPY260618C00465000,2024-11-20 14:48:29+00:00,465.0,159.8,170.32,175.0,0.0,0.0,2.0,15,0.34171953453063963,True,REGULAR,USD,2026-06-18
SPY260618C00470000,2024-12-11 20:13:59+00:00,470.0,171.56,166.11,171.0,0.0,0.0,2.0,313,0.3383397465515136,True,REGULAR,USD,2026-06-18
SPY260618C00475000,2024-12-05 16:21:33+00:00,475.0,167.05,161.92,166.5,0.0,0.0,2.0,10,0.33255672332763675,True,REGULAR,USD,2026-06-18
SPY260618C00480000,2024-12-12 20:21:53+00:00,480.0,160.38,157.75,162.5,0.0,0.0,3.0,6,0.3290396076202392,True,REGULAR,USD,2026-06-18
SPY260618C00485000,2024-12-05 16:21:33+00:00,485.0,159.37,153.61,158.5,0.0,0.0,1.0,8,0.3254309400939941,True,REGULAR,USD,2026-06-18
SPY260618C00490000,2024-12-12 18:15:49+00:00,490.0,154.0,149.49,154.0,0.0,0.0,5.0,55,0.31953347709655755,True,REGULAR,USD,2026-06-18
SPY260618C00495000,2024-12-09 14:39:49+00:00,495.0,150.66,145.39,150.0,0.0,0.0,4.0,28,0.3157874818420409,True,REGULAR,USD,2026-06-18
SPY260618C00500000,2024-12-12 18:14:50+00:00,500.0,145.5,141.32,146.0,0.0,0.0,2.0,107,0.311957564086914,True,REGULAR,USD,2026-06-18
SPY260618C00505000,2024-12-06 19:25:24+00:00,505.0,142.0,137.27,142.0,0.0,0.0,4.0,19,0.308051353149414,True,REGULAR,USD,2026-06-18
SPY260618C00510000,2024-12-09 15:47:27+00:00,510.0,136.8,133.25,138.0,0.0,0.0,4.0,82,0.30405359039306634,True,REGULAR,USD,2026-06-18
SPY260618C00515000,2024-12-06 20:29:21+00:00,515.0,134.04,129.26,134.0,0.0,0.0,6.0,14,0.2999719051361084,True,REGULAR,USD,2026-06-18
SPY260618C00520000,2024-12-13 20:17:16+00:00,520.0,128.1,125.29,130.0,-1.3999939,-1.0810764,17.0,5287,0.2958139266967773,True,REGULAR,USD,2026-06-18
SPY260618C00525000,2024-12-06 20:29:21+00:00,525.0,126.13,121.36,126.0,0.0,0.0,1.0,92,0.29157202575683583,True,REGULAR,USD,2026-06-18
SPY260618C00530000,2024-12-03 15:16:57+00:00,530.0,119.28,117.45,122.0,0.0,0.0,2.0,264,0.28724620231628406,True,REGULAR,USD,2026-06-18
SPY260618C00535000,2024-12-11 15:09:21+00:00,535.0,116.06,113.58,118.0,0.0,0.0,7.0,35,0.282836456375122,True,REGULAR,USD,2026-06-18
SPY260618C00540000,2024-12-05 14:37:55+00:00,540.0,115.27,109.74,114.5,0.0,0.0,1.0,710,0.2802501174926757,True,REGULAR,USD,2026-06-18
SPY260618C00545000,2024-12-09 17:28:57+00:00,545.0,110.0,105.93,110.5,0.0,0.0,1.0,124,0.2756420092773437,True,REGULAR,USD,2026-06-18
SPY260618C00550000,2024-12-05 17:27:49+00:00,550.0,107.89,102.15,107.0,0.0,0.0,3.0,312,0.27281916152954094,True,REGULAR,USD,2026-06-18
SPY260618C00555000,2024-12-13 20:15:18+00:00,555.0,100.5,98.41,103.0,0.0,0.0,3.0,96,0.268012691040039,True,REGULAR,USD,2026-06-18
SPY260618C00560000,2024-12-10 20:58:41+00:00,560.0,96.0,94.71,99.5,0.0,0.0,3.0,192,0.2649457051086425,True,REGULAR,USD,2026-06-18
SPY260618C00565000,2024-12-13 14:37:57+00:00,565.0,95.36,91.04,95.5,2.4800034,2.6701157,2.0,85,0.2599332430267334,True,REGULAR,USD,2026-06-18
SPY260618C00570000,2024-12-12 16:03:04+00:00,570.0,90.6,90.0,92.0,-0.9000015,-0.98360825,1.0,5145,0.25661448959350586,True,REGULAR,USD,2026-06-18
SPY260618C00575000,2024-12-13 15:53:22+00:00,575.0,85.0,83.83,88.5,-3.8199997,-4.3008327,1.0,193,0.25316603775024416,True,REGULAR,USD,2026-06-18
SPY260618C00580000,2024-12-12 15:57:11+00:00,580.0,82.06,80.28,85.0,-2.8899994,-3.4020007,1.0,253,0.24958025817871093,True,REGULAR,USD,2026-06-18
SPY260618C00585000,2024-12-12 15:57:55+00:00,585.0,81.27,76.78,81.5,0.0,0.0,34.0,142,0.24585715087890625,True,REGULAR,USD,2026-06-18
SPY260618C00590000,2024-12-12 15:59:16+00:00,590.0,78.06,73.32,78.0,0.0,0.0,15.0,376,0.2419890865325928,True,REGULAR,USD,2026-06-18
SPY260618C00595000,2024-12-12 21:01:55+00:00,595.0,72.71,71.61,74.5,0.0,0.0,27.0,302,0.23798369445800777,True,REGULAR,USD,2026-06-18
SPY260618C00600000,2024-12-13 21:01:40+00:00,600.0,69.4,68.8,71.0,-0.5999985,-0.85714066,93.0,584,0.23382571601867672,True,REGULAR,USD,2026-06-18
SPY260618C00605000,2024-12-12 19:48:17+00:00,605.0,64.86,65.0,68.0,-1.9599991,-2.9332523,2.0,1396,0.23121648918151858,False,REGULAR,USD,2026-06-18
SPY260618C00610000,2024-12-13 19:50:20+00:00,610.0,62.8,60.0,64.5,-1.1900024,-1.8596694,16.0,187,0.2267380793762207,False,REGULAR,USD,2026-06-18
SPY260618C00615000,2024-12-12 21:05:11+00:00,615.0,58.92,56.82,61.5,0.0,0.0,19.0,218,0.22378553321838376,False,REGULAR,USD,2026-06-18
SPY260618C00620000,2024-12-12 15:59:09+00:00,620.0,58.21,53.7,58.5,0.0,0.0,10.0,1407,0.22065369808197016,False,REGULAR,USD,2026-06-18
SPY260618C00625000,2024-12-05 17:37:07+00:00,625.0,55.54,51.2,55.5,0.0,0.0,1.0,86,0.21733112998962403,False,REGULAR,USD,2026-06-18
SPY260618C00630000,2024-12-04 16:59:39+00:00,630.0,50.99,47.67,52.5,0.0,0.0,2.0,42,0.21382164360046388,False,REGULAR,USD,2026-06-18
SPY260618C00635000,2024-12-11 17:32:47+00:00,635.0,48.97,44.76,49.5,0.0,0.0,1.0,628,0.21010616561889645,False,REGULAR,USD,2026-06-18
SPY260618C00640000,2024-12-12 21:11:59+00:00,640.0,44.94,42.0,46.94,0.0,0.0,10.0,102,0.20767241310119625,False,REGULAR,USD,2026-06-18
SPY260618C00645000,2024-12-12 20:00:43+00:00,645.0,42.35,41.47,41.76,0.0,0.0,7.0,124,0.1960987373352051,False,REGULAR,USD,2026-06-18
SPY260618C00650000,2024-12-11 21:04:38+00:00,650.0,40.6,38.82,39.1,0.0,0.0,2.0,459,0.19284101844787596,False,REGULAR,USD,2026-06-18
SPY260618C00655000,2024-12-12 17:34:25+00:00,655.0,37.16,36.25,36.53,0.0,0.0,4.0,86,0.18964433410644532,False,REGULAR,USD,2026-06-18
SPY260618C00660000,2024-12-12 17:34:10+00:00,660.0,34.73,33.77,34.05,0.0,0.0,7.0,680,0.18650105499267577,False,REGULAR,USD,2026-06-18
SPY260618C00665000,2024-12-12 20:00:43+00:00,665.0,32.0,31.4,31.67,0.0,0.0,13.0,79,0.1834416983795166,False,REGULAR,USD,2026-06-18
SPY260618C00670000,2024-12-12 17:34:14+00:00,670.0,30.0,29.12,29.39,0.0,0.0,6.0,143,0.1804586349487305,False,REGULAR,USD,2026-06-18
SPY260618C00675000,2024-12-12 17:34:09+00:00,675.0,27.82,26.94,27.21,0.0,0.0,7.0,65,0.1775594940185547,False,REGULAR,USD,2026-06-18
SPY260618C00680000,2024-12-13 14:41:32+00:00,680.0,26.05,24.89,25.13,0.32999992,1.2830479,1.0,995,0.17472901695251467,False,REGULAR,USD,2026-06-18
SPY260618C00685000,2024-11-20 19:37:30+00:00,685.0,18.0,22.92,23.16,0.0,0.0,1.0,44,0.1720053503417969,False,REGULAR,USD,2026-06-18
SPY260618C00690000,2024-12-12 18:01:28+00:00,690.0,21.5,21.06,21.29,0.0,0.0,1.0,87,0.16935034759521483,False,REGULAR,USD,2026-06-18
SPY260618C00695000,2024-12-02 17:26:58+00:00,695.0,19.3,19.31,19.53,0.0,0.0,1.0,129,0.16680978462219243,False,REGULAR,USD,2026-06-18
SPY260618C00700000,2024-12-12 15:44:00+00:00,700.0,18.65,17.67,17.89,0.0,0.0,2.0,177,0.16442180801391604,False,REGULAR,USD,2026-06-18
SPY260618C00705000,2024-12-13 17:42:41+00:00,705.0,16.1,16.13,16.34,-0.5,-3.012048,1.0,77,0.16207960731506346,False,REGULAR,USD,2026-06-18
SPY260618C00710000,2024-12-11 20:54:44+00:00,710.0,16.11,14.7,14.91,0.0,0.0,1.0,29,0.15991288093566894,False,REGULAR,USD,2026-06-18
SPY260618C00715000,2024-12-10 20:50:21+00:00,715.0,12.95,13.37,13.57,0.0,0.0,2.0,67,0.15780718910217287,False,REGULAR,USD,2026-06-18
SPY260618C00720000,2024-12-11 19:06:58+00:00,720.0,13.37,12.14,12.34,0.0,0.0,1.0,40,0.15586171295166018,False,REGULAR,USD,2026-06-18
SPY260618C00725000,2024-12-13 17:37:08+00:00,725.0,10.9,11.0,11.19,-1.3000002,-10.655739,1.0,22,0.15395438339233397,False,REGULAR,USD,2026-06-18
SPY260618C00730000,2024-12-13 21:02:40+00:00,730.0,10.1,9.95,10.14,-0.9200001,-8.348457,1.0,30,0.15219964019775395,False,REGULAR,USD,2026-06-18
SPY260618C00735000,2024-12-10 20:50:34+00:00,735.0,8.7,8.98,9.17,0.0,0.0,2.0,53,0.1505211901855469,False,REGULAR,USD,2026-06-18
SPY260618C00740000,2024-12-13 20:48:03+00:00,740.0,8.24,8.1,8.27,-0.4800005,-5.5045924,8.0,91,0.14887325744628904,False,REGULAR,USD,2026-06-18
SPY260618C00745000,2024-12-12 19:40:24+00:00,745.0,7.69,7.3,7.46,0.0,0.0,1.0,21,0.14739316970825195,False,REGULAR,USD,2026-06-18
SPY260618C00750000,2024-12-11 16:38:04+00:00,750.0,7.21,6.55,6.71,0.0,0.0,11.0,159,0.14594359924316402,False,REGULAR,USD,2026-06-18
SPY260618C00755000,2024-12-12 14:32:57+00:00,755.0,6.35,5.88,6.03,0.0,0.0,1.0,16,0.14458558059692384,False,REGULAR,USD,2026-06-18
SPY260618C00760000,2024-12-13 15:58:39+00:00,760.0,5.36,5.27,5.41,-0.6799998,-11.258275,2.0,36,0.14328859649658204,False,REGULAR,USD,2026-06-18
SPY260618C00765000,2024-12-11 19:26:51+00:00,765.0,5.43,4.71,4.85,0.0,0.0,1.0,5,0.14208316421508788,False,REGULAR,USD,2026-06-18
SPY260618C00770000,2024-12-13 17:36:34+00:00,770.0,4.25,4.21,4.34,-0.19999981,-4.494378,3.0,108,0.1409235078430176,False,REGULAR,USD,2026-06-18
SPY260618C00775000,2024-12-09 20:19:16+00:00,775.0,3.93,3.76,3.88,0.0,0.0,1.0,11,0.13984014465332031,False,REGULAR,USD,2026-06-18
SPY260618C00780000,2024-12-10 15:18:41+00:00,780.0,3.55,3.36,3.47,0.0,0.0,1.0,15,0.13886359191894532,False,REGULAR,USD,2026-06-18
SPY260618C00785000,2024-12-09 20:19:06+00:00,785.0,3.14,3.0,3.1,0.0,0.0,1.0,11,0.13794807373046875,False,REGULAR,USD,2026-06-18
SPY260618C00790000,2024-12-09 20:19:08+00:00,790.0,2.81,2.67,2.77,0.0,0.0,2.0,10,0.13710884872436524,False,REGULAR,USD,2026-06-18
SPY260618C00795000,2024-12-11 14:43:34+00:00,795.0,2.48,2.38,2.48,0.0,0.0,2.0,30,0.1364069514465332,False,REGULAR,USD,2026-06-18
SPY260618C00800000,2024-12-10 19:01:22+00:00,800.0,2.17,2.15,2.22,-0.029999971,-1.3636351,22.0,605,0.13575083007812502,False,REGULAR,USD,2026-06-18
SPY260618C00805000,2024-12-12 20:40:53+00:00,805.0,2.06,1.9,1.99,0.0,0.0,21.0,25,0.13520151916503909,False,REGULAR,USD,2026-06-18
SPY260618C00810000,2024-12-09 15:53:05+00:00,810.0,1.87,1.7,1.79,0.0,0.0,1.0,38,0.13477427734375003,False,REGULAR,USD,2026-06-18
SPY260618C00815000,2024-12-06 16:14:42+00:00,815.0,1.76,1.53,1.61,0.0,0.0,2.0,43,0.1343775527954102,False,REGULAR,USD,2026-06-18
SPY260618C00820000,2024-12-09 14:37:32+00:00,820.0,1.54,1.37,1.45,0.0,0.0,1.0,316,0.13407238006591798,False,REGULAR,USD,2026-06-18
SPY260618C00825000,2024-12-06 18:09:18+00:00,825.0,1.47,1.23,1.31,0.0,0.0,1.0,59,0.13382824188232423,False,REGULAR,USD,2026-06-18
SPY260618C00830000,2024-12-12 17:26:14+00:00,830.0,1.25,1.11,1.18,0.0,0.0,1.0,22,0.13358410369873047,False,REGULAR,USD,2026-06-18
SPY260618C00835000,2024-12-10 20:54:11+00:00,835.0,1.03,1.01,1.07,0.0,0.0,1.0,19,0.1334925518798828,False,REGULAR,USD,2026-06-18
SPY260618C00840000,2024-12-13 17:37:32+00:00,840.0,0.96,0.91,0.98,-0.120000064,-11.111116,141.0,110,0.1336146209716797,False,REGULAR,USD,2026-06-18
SPY260618C00845000,2024-12-03 19:22:58+00:00,845.0,0.88,0.83,0.89,0.0,0.0,2.0,50,0.13358410369873047,False,REGULAR,USD,2026-06-18
SPY260618C00850000,2024-12-05 19:23:30+00:00,850.0,0.95,0.75,0.81,0.0,0.0,1.0,6,0.1336146209716797,False,REGULAR,USD,2026-06-18
SPY260618C00855000,2024-11-21 17:32:34+00:00,855.0,0.71,0.69,0.75,0.0,0.0,1.0,135,0.1339808282470703,False,REGULAR,USD,2026-06-18
SPY260618C00860000,2024-12-10 16:39:00+00:00,860.0,0.64,0.63,0.69,-0.060000002,-8.571429,1.0,36,0.13416393188476564,False,REGULAR,USD,2026-06-18
SPY260618C00865000,2024-12-11 20:57:17+00:00,865.0,0.66,0.58,0.63,0.0,0.0,1.0,157,0.13428600097656251,False,REGULAR,USD,2026-06-18
SPY260618C00870000,2024-12-13 15:59:04+00:00,870.0,0.59,0.53,0.58,-0.060000002,-9.23077,1.0,3,0.13453013916015627,False,REGULAR,USD,2026-06-18
SPY261218C00200000,2024-12-12 15:06:31+00:00,200.0,414.0,410.5,415.5,0.0,0.0,1.0,189,0.5450179776000977,True,REGULAR,USD,2026-12-18
SPY261218C00210000,2024-12-11 18:19:48+00:00,210.0,408.0,401.5,406.48,0.0,0.0,4.0,19,0.5371445211791993,True,REGULAR,USD,2026-12-18
SPY261218C00220000,2024-08-15 13:59:54+00:00,220.0,340.5,347.16,352.0,0.0,0.0,1.0,4,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
SPY261218C00230000,2024-10-29 16:26:03+00:00,230.0,366.0,384.0,387.72,0.0,0.0,11.0,17,0.5186510537719727,True,REGULAR,USD,2026-12-18
SPY261218C00240000,2024-10-29 16:26:01+00:00,240.0,356.5,373.61,378.73,0.0,0.0,20.0,25,0.5019886227416993,True,REGULAR,USD,2026-12-18
SPY261218C00245000,2024-10-29 16:26:01+00:00,245.0,352.0,369.12,374.23,0.0,0.0,20.0,22,0.5249681292724608,True,REGULAR,USD,2026-12-18
SPY261218C00250000,2024-10-29 16:26:01+00:00,250.0,347.5,364.63,369.74,0.0,0.0,10.0,135,0.5199022619628906,True,REGULAR,USD,2026-12-18
SPY261218C00255000,2024-10-01 14:03:19+00:00,255.0,325.86,330.19,335.0,0.0,0.0,1.0,6,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
SPY261218C00260000,2024-10-29 16:26:04+00:00,260.0,339.0,357.0,360.78,0.0,0.0,10.0,0,0.509892596435547,True,REGULAR,USD,2026-12-18
SPY261218C00265000,2024-10-29 16:26:03+00:00,265.0,334.5,352.5,356.3,0.0,0.0,10.0,70,0.5048725050354004,True,REGULAR,USD,2026-12-18
SPY261218C00270000,2024-08-16 19:24:10+00:00,270.0,298.75,302.4,307.0,0.0,0.0,2.0,6,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
SPY261218C00275000,2024-10-21 16:48:53+00:00,275.0,324.75,337.0,341.15,0.0,0.0,1.0,30,0.4371241590881348,True,REGULAR,USD,2026-12-18
SPY261218C00280000,2024-12-12 16:36:32+00:00,280.0,343.52,338.72,343.5,0.0,0.0,1.0,10,0.4951069776916504,True,REGULAR,USD,2026-12-18
SPY261218C00285000,2024-08-02 16:37:55+00:00,285.0,267.0,292.5,297.5,0.0,0.0,1.0,4,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
SPY261218C00290000,2024-10-14 13:33:09+00:00,290.0,310.17,0.0,329.0,0.0,0.0,4.0,15,0.4384516604614258,True,REGULAR,USD,2026-12-18
